Event_ID,Source_Event_IDs,Event_Name,Event_Type,Country,Country_Code,Location,Latitude,Longitude,Date,Year,Month,Day,Time,Severity,Population_Affected,Fatalities,People_Displaced,Financial_Loss,Alert_Level,Source,Comments,External_Links
2ef2b82024fcb7e623d0c2f8852c2809,['FL-2024-000215-CRI'],Flood,FL,Costa Rica,CRI,[],[9.748917],[-83.753428],2024/11/7,2024,11,7,,,,,,,,['IFRC'],"['On 7 November 2024, the National Meteorological Institute (IMN) issued a Meteorological Advisory reporting that, following the indirect influence of Hurricane Rafael, the Intertropical Convergence Zone persisted over the Central American Isthmus. This phenomenon, combined with the passage of Tropical Wave #45, exacerbated soil saturation across various regions of the country, reaching critical levels in both Peninsulas, the North Pacific, South Pacific mountains, Northern Zone, Central Pacific, and Central Valley. Due to the elevated saturation levels, these areas faced significant vulnerability to potential incidents, prompting the IMN to recommend heightened preventive measures']",[]
8fcc4d007ca00dfbb7a3003a9da20b20,['FL-2007-000130-CIV'],Flood,FL,Cote d'Ivoire,CIV,[],[7.539989],[-5.54708],2007/8/14,2007,8,14,,,,,,,,['IRIN News'],"['Nearly 2,000 people in the Ivorian city of Agboville are struggling to find drinking water after sewage-filled flood waters poisoned wells that had been their sole source of water. Residents say diarrhoea, malaria, and other illnesses are spreading in the area. Over 1,000 people are still displaced from floods that hit the riverside neighbourhoods on 27 July, local sources said.']",[]
839836f53d18ba4ad7d125b7662f437e,['FL-2008-000102-CIV'],Flood,FL,Cote d'Ivoire,CIV,[],[7.539989],[-5.54708],2008/7/3,2008,7,3,,,,,,,,['IRIN report'],['Heavy rains in Abidjan have displaced 450 families and killed six people.'],[]
eae7eb8ce3c3abb89f66528c5045fe86,['FL-2009-000187-CIV'],Flood,FL,Cote d'Ivoire,CIV,[],[7.539989],[-5.54708],2009/8/28,2009,8,28,,,,,,,,"['ECOWAS, AFP']","['The recent floods in Abidjan claimed over 20 lives, affected nearly 2,000 and resulted in substantial damages to property. ECOWAS donated emergency support grant to the Government.']",[]
5019fabfbd8f35075c5def353ccf0931,['FL-2010-000118-CIV'],Flood,FL,Cote d'Ivoire,CIV,[],[7.539989],[-5.54708],2010/6/25,2010,6,25,,,,,,,,['IRIN'],"[""About one dozen people, including women and children, have been confirmed dead in Abidjan, C?te d'Ivoire, after heavy rain storms. Significant damage has been recorded.""]",[]
5661377d1bf859d7500b41f9655398b3,['FL-2018-000077-CIV'],Flood,FL,Cote d'Ivoire,CIV,['abidjan'],[5.3599517],[-4.00825629999997],2018/6/19,2018,6,19,,,,,,,,[],"[""On the night of 18 to 19 June, 2018, stormy rainfall of unprecedented intensity fell on the Côte d'Ivoire capital, Abidjan and many other cities. Following this heavy downpour, several neighbourhoods in Abidjan and in country towns including Tiassalé, Toulepleu, Sanpedro registered significant material and human damage.""]",[]
6745bd8cd52ff86e20f750e58a791937,['FL-2019-000131-CIV'],Flood,FL,Cote d'Ivoire,CIV,[],[7.539989],[-5.54708],2019/10/11,2019,10,11,,,,,,,,"[""Croix-Rouge Côte d'Ivoire, IFRC""]","[""The rainy season has started in Côte d'Ivoire with heavy rainfall in some parts of the country resulting in floods. Thus, the weekend from Friday 11 to Sunday 13 October 2019 was marked by floods causing significant damage and loss of life. These floods affected a total of 06 cities including Abidjan, Aboisso, Ayamé, Grand Bassam, Alépé and Man.""]",[]
499f1b97a4832ce97f52664be90f2725,['FL-2020-000154-CIV'],Flood,FL,Cote d'Ivoire,CIV,"['Abobo, Adjamé, Anyama, Cocody, Port-Bouet , Yopougon, San-Pedro, Alépé, Divo, Azaguié , Niakaramadougou and Tabou']",[5.3535213553374],[-4.00390625000001],2020/6/25,2020,6,25,00,,,,,,,"[""Côte d'Ivoire Red Cross Society""]","['On 17 June 2020, torrential rain over a couple of days caused flooding in the southern parts of the country, including the country’s economic capital Abidjan.  Among the worst hit areas are the districts of André Château d´Eau, Abobo-Belleville and Riviera Palmeraie. \n\nAs a direct consequence of these torrential rains, on 18 June, a landslide swept away about twenty houses and railway tracks in Anyama, in the northern part of Abidjan, leaving at least 13 people dead and many missing, buried under muddy rubbles. Indeed, Abidjan recorded over 260mm of rain in 48 hours \n\nOn 25 June, more people died and one was declared missing from flash flooding after 240mm of rain fell in a few hours in Abidjan District. Several roads have been cut and houses damaged, cars upturned and dragged through streets and residents taking refuge on roofs or clinging to walls and trees. Firefighters responded to several calls for assistance, mostly in the suburb of Cocody which was among the worst hit areas.']",[]
596e2f6b8572bef9e7a09d8809b39488,['FL-2022-000249-CIV'],Flood,FL,Cote d'Ivoire,CIV,[],[5.92528004198876],[-3.81124015624999],2022/7/2,2022,7,2,,,,,,,,['Ivory Coast Red Cross society'],"[""The water spouts and the earth and stone flows have caused loss of life and significant material damage. In the 10 localities affected, the damage recorded by the rapid assessment of the Red Cross of Cote D'Ivoire includes: the destruction of 134 houses and 11 schools, the rupture of roads, flooding of markets, contamination of wells, etc. The heavy flooding has led to the rupture of water pipes, further increasing the water level in the communities. Ten (10) localities were affected, five in the interior of the country (Alépé, Azaguié, Bonoua, Dabou, Grand-Bassam) and five in Abidjan (Abobo, Anyama, Attécoubé, Bingerville, and Port-Bouët). 11,478 people, approximately 1,913 households were affected.""]",[]
874c8ffa2f7b3dca68e1f2a3d0ec6fec,['FL-2000-000868-HRV'],Flood,FL,Croatia,HRV,"['Senj, Metkovic region']",[45.1],[15.2],2000/12/29,2000,12,29,,,,,,,,[],['(Flood)'],[]
43982bb227fa2df4c043b9880edc4e78,['FL-2001-000739-HRV'],Flood,FL,Croatia,HRV,"['Orahovica, Nasice, Zdenci, Kutovi, Slavonske Bare, Cacinci, Staro Petrovo Polje, Pausinci, Crnac, Nova Bukovica, Djurdjenovac, Moticina, Boksic, Teodorovac']",[45.1],[15.2],2001/9/6,2001,9,6,,,,,,,,[],['(Flood)'],[]
6efc59c376dcb6701107ce0e90bbde65,['FL-2000-000869-CUB'],Flood,FL,Cuba,CUB,"['Old Havana, Central Havana']",[21.521757],[-77.781167],2000/12/25,2000,12,25,,,,,,,,[],['(Flood)'],[]
3f927047900e78c93afb4b41bcaabf04,['FL-2002-000359-CUB'],Flood,FL,Cuba,CUB,"['Sancti Spiritus, Villa Clara, Cienfuegos provinces']",[21.521757],[-77.781167],2002/6/0,2002,6,0,,,,,,,,[],['(Flood)'],[]
a60a7c2a28e7fd713ffa82807f96321f,['FL-2008-000230-CUB'],Flood,FL,Cuba,CUB,['Holguin and Granma provinces'],[21.521757],[-77.781167],2008/11/20,2008,11,20,,,,,,,,['UNCT in Cuba'],"['As a result of the fourth cold front of the winter Season, which passed over the Eastern region of Cuba from the 17th to the 20th of November 2008, torrential rains fell on the region which caused severe flooding in the areas of Holguin and Granma provinces.\nAs a result of the rains, which in the mountainous zones of Holguin and Sagua-Nipe-Baracoa Plateau reached precipitation levels of 600 millimeters, thousands of hectares of crops have been flooded and Civil Defense needed to evacuate thousands of people in the provinces of Holguin and Granma. All of the evacuees were attended to by local authorities.']",[]
0c47c02cc9085be9ab0c830f99813c1b,['FL-2012-000089-CUB'],Flood,FL,Cuba,CUB,[],[21.521757],[-77.7811669999999],2012/5/29,2012,5,29,,,,,,,,['UN Country Team'],['Rains in central Cuba have caused 2 deaths and the evacuation of thousands of people.'],[]
954c9a004595cfe97d541ced8fd314b3,['FL-2023-000097-CUB'],Flood,FL,Cuba,CUB,[],[21.521757],[-77.781167],2023/6/10,2023,6,10,,,,,,,,['ECHO'],"['Since the past week, eastern Cuba is experiencing heavy rainfall and floods that resulted in casualties and damage. According to UN OCHA and media, one person died, more than 11,000 people have been evacuated and more than 10,000 houses impacted in Granma Province. Other provinces affected are Las Tunas, Santiago de Cuba and Camagüey. On 13 June, light rain is expected over eastern Cuba and on 14 June, light to moderate rain is forecast across the central-western provinces of the country.']",[]
1b8a69e7055da2f6d9c6ecd2580ddae3,['FL-2024-000043-CUB'],Flood,FL,Cuba,CUB,[],[21.521757],[-77.781167],2024/3/23,2024,3,23,,,,,,,,['IFRC'],"['On 23 March Cuba experienced intense rains and local thunderstorms that have swept through the entire western and central regions of the country before advancing towards the Eastern Region later that afternoon. The provinces most severely impacted thus far are Artemisa, Mayabeque, Matanzas, and Havana. Havana, in particular, has witnessed significant incidents of severe flooding, caused by the overflowing of the Luyano River. The torrential downpours have inflicted damage across various sectors, including infrastructure, with partial and total roof collapses, disruptions to the power grid affecting over 270,000 individuals, agricultural losses, and livelihood setbacks. As of 25 March, the UN Country Team in Cuba has reported the evacuation of nearly 1,000 individuals in the capital, primarily due to multiple landslides.']",[]
9eb9312f9b0655f4c14f25d63e0dc0b8,['FL-2010-000036-CYP'],Flood,FL,Cyprus,CYP,[],[35.126413],[33.429859],2010/2/27,2010,2,27,,,,,,,,['North Cyprus Turkish Red Crescent Society'],"['Many areas have been flooded on 27 February, 2010 because of the heavy rainfall in Girne (Kyrenia) and Lefkosa (Nicosia).  The information received so far  has revealed that there  had been no case of death or injury but, more than 3000 people have been affected .  Additionally,700 homes, 56 offices and 27 vehicles had been informed to be damaged.']",[]
5fa37c14dbfe31571c1473b661347571,['FL-1997-000142-CZE'],Flood,FL,Czech Rep,CZE,"['Moravia, Bohemia regions']",[9.0419706],[7.5216757],1997/7/0,1997,7,0,,,,,,,,['CRED EM-DAT'],[],[]
7884c98cf4735b60ef601fc2eeecb2be,['FL-2002-000479-CZE'],Flood,FL,Czech Rep,CZE,"['Prague, Central Bohemia, Southern Bohemia, Pilsner, Carlsbad, Usti districts']",[50.0878114],[14.4204598],2002/8/12,2002,8,12,,,,,,,,[],['(Flood)'],[]
1c09a955e02c89c935271aa211858237,['FL-2006-000045-CZE'],Flood,FL,Czech Rep,CZE,[],[9.0419706],[7.5216757],2006/3/24,2006,3,24,,,,,,,,[],"['Over the past 14 days, the region of Central Europe has been hit by seasonal flooding ? as a result of rapid rises in temperature, melting winter snows and heavy rainfall.']",[]
bb413f03524aa41dbca7f31d3efa7d84,['FL-2009-000121-CZE'],Flood,FL,Czech Rep,CZE,[],[9.0419706],[7.5216757],2009/6/25,2009,6,25,,,,,,,,['Reuters'],"['At least 10 people died in flooding in the eastern Czech Republic, and rescuers evacuated hundreds of people from wrecked houses and buildings threatened by high water.']",[]
9a503afe1f1abebb67c80743d4d323e8,['FL-2013-000068-CZE'],Flood,FL,Czech Rep,CZE,[],[49.8174919999999],[15.472962],2013/6/5,2013,6,5,,,,,,,,['IFRC'],"['Thousands of people have been evacuated from several parts of central Europe due to heavy rainfall and consequent flooding, particularly in the Czech Republic, Germany, Switzerland and Austria. Significant disruption to overland travel is expected to persist as further rainfall is forecast in the coming days in the region. Further rainfall, which has been forecast across parts of the region in the coming days, is likely to exacerbate the problems caused by flooding, especially in low-lying areas. Considerable disruption to essential services, including telecommunications and electricity, should be anticipated in the affected areas until the weather conditions improve and any damaged infrastructure is repaired.']",[]
ed34f0b62d063962fed1d61a84b94338,['FL-2019-000156-DJI'],Flood,FL,Djibouti,DJI,[],[11.7813252961123],[42.75390625],2019/11/21,2019,11,21,,,,,,,,"[""UNCT, Gov't""]","['Since 21 November, Djibouti has experienced heavy rains which triggered flash floods across the country. In Djibouti city alone, initial estimates indicate that over 30,000-40,000 families (150,000-250,000 people) have been somewhat affected by the floods, and 9 people (7 children) have reportedly been killed.']",[]
26926fb4cb60e3084bdecff53407cd2f,['FL-2002-000840-DOM'],Flood,FL,Dominican Republic,DOM,['San Pedro de Macoris region'],[18.5434286],[-69.4307821],2002/6/0,2002,6,0,,,,,,,,[],['(Flood)'],[]
95d10f05212ad98df4a5fb857a0f0e87,['FL-2003-000571-DOM'],Flood,FL,Dominican Republic,DOM,"['Duarte, Montecristi, Santiago, Valverde provinces']",[38.913195],[-77.048463],2003/11/14,2003,11,14,,,,,,,,['CRED EM-DAT'],[],[]
2f95d1fe7f32260f5a8f4da6621087e4,['FL-2003-000073-DOM'],Flood,FL,Dominican Republic,DOM,['Maria Trinidad Sanchez province'],[38.913195],[-77.048463],2003/4/16,2003,4,16,,,,,,,,['EM-DAT Disaster No. 20030238'],[],[]
c1619acc798b2e9a4af87bf533456fe3,['FL-2004-000028-DOM'],Flood,FL,Dominican Republic,DOM,[],[38.913195],[-77.048463],2004/5/25,2004,5,25,,,,,,,,['IFRC'],"['Two weeks of heavy rain in the Dominican Republic resulted in sudden serious flooding affecting most of the country. The areas reporting the worst damage include the northeast, southeast, west and eastern valley of Ciboa, with the area of Jimani, near the border with Haiti, being the worst hit (the Jimani River burst its banks on Monday at dawn). As a result, water hurtled through the homes in the nearby valley flooding hundreds of homes, and sweeping away whole families.']",[]
4b005ac774425dce1c152976b3b74117,['FL-2004-000098-DOM'],Flood,FL,Dominican Republic,DOM,"['Ramon Santana, east of the Dominican Republic']",[38.913195],[-77.048463],2004/9/18,2004,9,18,,,,,,,,['Reuters AlertNet'],"['Jeanne killled seven people, forcing 22,000 people to flee their homes and flooded parts of the Dominican Republic']",[]
39d076a5be574c85d2544dfedc22aaa3,['FL-2008-000170-DOM'],Flood,FL,Dominican Republic,DOM,[],[38.913195],[-77.048463],2008/9/25,2008,9,25,,,,,,,,['Sitrep from UN Country Team'],"['Heavy rain over Eastern and Southern parts of the country from Monday to Wednesday this week resulted in swollen rivers and flooding of low lying areas in provinces of Altagracia, San Pedro de Macoris, La Romana, and Monte Plata.']",[]
97057a93b646c1d56c51154093b60194,['FL-2009-000031-DOM'],Flood,FL,Dominican Republic,DOM,[],[38.913195],[-77.048463],2009/1/30,2009,1,30,,,,,,,,['Pan American Health Organization'],"['Heavy rains since early last week in the North and Northwestern part of the country resulted in widespread flooding in the provinces of Puerto Plata and Espaillat. \n2 deaths were reported, 4,565 people were evacuated and 913 homes were damaged in the communities of Batey, Ginebra, Eslab?n and Jamao. Structural damages were also reported on bridges and roads(PAHO Weekly Report, 24 - 30 Jan 2009).']",[]
51a39ce8d4a36382b332a8b07a544a49,['FL-2009-000100-DOM'],Flood,FL,Dominican Republic,DOM,[],[38.913195],[-77.048463],2009/5/21,2009,5,21,,,,,,,,['Government of Dominican Republic'],"['3,198 people displaced, 631 houses damaged by floods due to heavy rains and strong winds in most parts of the country.']",[]
9d5ee6e2bacbfea1e6219c2262f67dab,['FL-2010-000026-DOM'],Flood,FL,Dominican Republic,DOM,[],[38.913195],[-77.048463],2010/2/16,2010,2,16,,,,,,,,['Government of the Dominican Republic'],"['3700 people affected by recent floods. \n\nCentro de Operaciones de Emergencia (COE) entreg? a la gobernadora de Puerto Plata el primer levantamiento sobre la situaci?n existente en esta provincia, luego de los torrenciales aguaceros que inundaron unas 3,700 viviendas.']",[]
78773568ecd0547b527ed695d2c7a358,['FL-2010-000121-DOM'],Flood,FL,Dominican Republic,DOM,[],[38.913195],[-77.048463],2010/6/22,2010,6,22,,,,,,,,['Emergency Operations Centre (COE)'],['Hundreds without shelter after floods caused by a tropical wave moving westward.'],[]
d70e535778f530e13da74625952adc20,['FL-2011-000061-DOM'],Flood,FL,Dominican Republic,DOM,[],[38.913195],[-77.048463],2011/6/7,2011,6,7,,,,,,,,['AFP'],"['Heavy rains have prompted the evacuation of more than 4,000 people. The Government has declared a red alert for several regions in the country.']",[]
3cf8ca66349bcda3bf4a4746a15ba860,['FL-2012-000068-DOM'],Flood,FL,Dominican Republic,DOM,[],[33.8821529],[35.5219716999999],2012/4/30,2012,4,30,,,,,,,,['Government'],"['11,150 people were displaced and almost 3,000 houses were damaged by floods in several provinces in the north and northeast.']",[]
a9e054729fe3868c1dd8a5d4e78062c3,['FL-2015-000014-DOM'],Flood,FL,Dominican Republic,DOM,[],[19.3940678953966],[-70.09765625],2015/2/21,2015,2,21,,,,,,,,"['Govt, RedHum']","['Heavy rainfall starting in mid-February 2015 caused flooding and landslides in the Dominican Republic. As of 21 Feb, more than 4,000 houses had been affected and 20,000 people were seeking shelter with family and friends. A red alert was in effect for three provinces.']",[]
1f955309fe98313b66e81a342348b1c6,['FL-2016-000123-DOM'],Flood,FL,Dominican Republic,DOM,[],[18.895892559415],[-70.009765625],2016/11/24,2016,11,24,,,,,,,,['IFRC'],"['A series of hydrometeorological events cause severe flooding and landslides in the provinces of Puerto Plata, La Vega, Espaillat, María Trinidad Sánchez, Montecristi, Santiago and Valverde.']",[]
e5dd1fd0b06878fe84b9fec69420a61a,['FL-2023-000236-DOM'],Flood,FL,Dominican Republic,DOM,[],[18.735693],[-70.162651],2023/11/9,2023,11,9,,,,,,,,[],"['According to media, as of 9 November, five fatalities have been reported due to the flooding of the Fulani River in Monsignor Nouel Province in central Dominican Republic, three people are missing and seven have been rescued. Moreover, in La Altagracia Province, at least 12 houses have been damaged due to the Anamuyita River overflow, while the overflow of the Massacre River, in western Dajabón Province, caused damages in the nearby Juana Méndez Municipality in North-East Department, in Haiti.']",[]
f7f361e9d23d676ea7c66b4167297489,['FL-2023-000103-DOM'],Flood,FL,Dominican Republic,DOM,[],[18.735693],[-70.162651],2023/6/3,2023,6,3,,,,,,,,['https://go.ifrc.org/emergencies/6485'],"['Between 2 and 4 June 2023, the Dominican Republic experienced numerous incidents of urban and rural flooding, river overflowing, and landslides. The National Meteorological Office (ONAMET) attributed these events to the presence of a trough at various levels of the troposphere, along with the passage of a tropical wave over the Caribbean Sea. These weather phenomena led to increased humidity and instability, resulting in heavy rainfall, thunderstorms, and strong wind gusts. The affected areas spanned several provinces, including Azua, Barahona,\nBahoruco, Dajabón, Elías Piña, Espaillat, Independencia, La Vega, Pedernales, Santiago, and Santiago Rodríguez. \nThe Emergency Operations Centre (EOC) issued nationwide alerts based on this information.']",[]
c96fe5e6c7db9e826f20ae7543f5cb33,['FL-2024-000216-DOM'],Flood,FL,Dominican Republic,DOM,[],[18.735693],[-70.162651],2024/11/14,2024,11,14,,,,,,,,['IFRC'],"['As of 14 November, rainfall models predict 60-100 mm of rain over the next 24-48 hours, with 40-80 mm expected in the next 72-120 hours, potentially higher in isolated areas.']",[]
c857f7c7e1c09f1a19875685d59f1a2e,['FL-1997-000526-ECU'],Flood,FL,Ecuador,ECU,"['Guayas and Los Rios, El Oro, Manabi, Esmeraldas provinces']",[-1.831239],[-78.183406],1997/10/0,1997,10,0,,,,,,,,['CRED EM-DAT'],[],[]
cd9451b9ba669354e80e8e720d6abbaa,['FL-1997-000092-ECU'],Flood,FL,Ecuador,ECU,"['Esmeraldas, Manabi, Guayas, El Oro, Azuay, Ca?ar, Cotopaxi, Pichincha,Morona Santiago, Zamora, Chinchipe provinces']",[-1.831239],[-78.183406],1997/3/0,1997,3,0,,,,,,,,['CRED EM-DAT'],[],[]
07d8b7c85889ca19cb52608298d91161,['FL-2000-000266-ECU'],Flood,FL,Ecuador,ECU,"['Carchi, Imbabura province']",[0.4684587],[-78.0380344],2000/5/22,2000,5,22,,,,,,,,[],['(Flood)'],[]
c5b6d1b8c2fef6b0f169f05e29a4c2e9,['FL-2001-000186-ECU'],Flood,FL,Ecuador,ECU,['Manabi province'],[-0.7416532],[-79.9192702],2001/3/8,2001,3,8,,,,,,,,[],['(Flood)'],[]
59da9ea6139efff5b366f4d2b5c62b8e,['FL-2001-000252-ECU'],Flood,FL,Ecuador,ECU,"['Azuay, Chimborazo, Fransisco de Orellana, Morona-Santiago, Napo, Pastaza, Pichincha, Sucumbios, Tungurrahua, Zamora-Chichipe']",[-1.831239],[-78.183406],2001/6/8,2001,6,8,,,,,,,,[],['(Flood)'],[]
ed08dab8cae3ef8dcafc499170029dd5,['FL-2002-000125-ECU'],Flood,FL,Ecuador,ECU,"['Guayas, Los Rios, Manabi provinces']",[-1.831239],[-78.183406],2002/3/1,2002,3,1,,,,,,,,[],['(Flood)'],[]
dbdb4f4e023711828776f566ab1f4137,['FL-2002-000162-ECU'],Flood,FL,Ecuador,ECU,['Huequillas'],[-1.831239],[-78.183406],2002/3/19,2002,3,19,,,,,,,,[],['(Flood)'],[]
292977379e2e75cfa2d9114bedcbb52f,['FL-2006-000034-ECU'],Flood,FL,Ecuador,ECU,[],[-1.831239],[-78.183406],2006/3/11,2006,3,11,,,,,,,,['IFRC'],"['Since 9 February, heavy rains have been affecting the provinces of Esmeraldas, El Oro, Guayas, Los R?os,\nManab? and Pichincha in the coastal region of Ecuador, causing flooding.']",[]
d361c1058123dc0c76dfea160bf87185,['FL-2006-000072-ECU'],Flood,FL,Ecuador,ECU,[],[-1.831239],[-78.183406],2006/3/17,2006,3,17,,,,,,,,[],"['Flooding caused by heavy rains since early February has brought severe damagems to housing, infrastructure and crops in the coastal provinces of Ecuador. Due to the floods 11 people have died,  703 families are taking shelters and a toal of 11,442 families are affected.']",[]
b1b8c40e7ff770ce32d89b0fd82fe86a,['FL-2007-000088-ECU'],Flood,FL,Ecuador,ECU,"['Cuenca City, Azuay  Province  (South of the Andean Mountains)']",[-2.896617],[-79.007621],2007/6/22,2007,6,22,,,,,,,,['. Government of Ecuador\n. Panamerican Health Organization (PAHO)'],['A rain storm in the South Andean zone of Ecuador has produced floods(Yanuncay River) and landsides. Population of zones of risk evacuated. The emergency was declared.'],[]
0fbcd7af1ea9f46acc2a670cfa28c8dc,['FL-2008-000018-ECU'],Flood,FL,Ecuador,ECU,['Provincias de la costa y sierra ecuatoriana'],[-1.831239],[-78.183406],2008/2/4,2008,2,4,,,,,,,,['Pan American Health Organisation'],"['Torrential rains have caused widespread flooding.  According to preliminary evaluation, approximately 12,794 people are affected.']",[]
121a6e7c4666396de3bb5521e5b0dae6,['FL-2009-000023-ECU'],Flood,FL,Ecuador,ECU,[],[-1.831239],[-78.183406],2009/1/21,2009,1,21,,,,,,,,['Sitrep from Govt'],"['Floods caused by heavy rains have affected the Province de Los Rios, causing the evacuation of dozens and destroying several houses.']",[]
3a59f8d6ef6ae541ac4378466acf8e35,['FL-2010-000262-ECU'],Flood,FL,Ecuador,ECU,[],[-1.831239],[-78.183406],2010/12/21,2010,12,21,,,,,,,,['Government'],['Hundreds of people have been affected by floods and landslides. Government aid is being delivered to affected communities.'],[]
a6958464eb2bee265093164e8a88cde7,['FL-2010-000023-ECU'],Flood,FL,Ecuador,ECU,[],[-1.831239],[-78.183406],2010/2/9,2010,2,9,,,,,,,,['Government Response Body'],"['Hundreds of families were affected in Esmeraldas, Guayas y El Oro provinces due to floods caused by heavy rains. Government is helping with evacuation and delivery of aid.']",[]
57498f7cd1a687741b1996fba946ac83,['FL-2012-000013-ECU'],Flood,FL,Ecuador,ECU,[],[-1.831239],[-78.1834059999999],2012/1/6,2012,1,6,,,,,,,,['Government'],"['Heavy rains have triggered floods and landslides in the provinces of Guayas, El Oro and Esmeraldas, affecting hundreds of people.']",[]
d27f139c6ad6aae3815b1920f4f4217c,['FL-2013-000051-ECU'],Flood,FL,Ecuador,ECU,[],[-1.831239],[-78.1834059999999],2013/4/26,2013,4,26,,,,,,,,['UN Country Team'],"['Starting in January 2013, seasonal rains caused flooding and landslides in various parts of Ecuador. The most affected provinces were Santo Domingo de los Ts?chilas, Esmeraldas, Manab?, El Oro, Chimborazo, Pichincha, Guayas, Imbabura, Tungurahua, Los R?os, Carchi, Orellana, Morona Santiago, Pastaza, Santa Elena and Napo. As of 26 Apr, 25,567 people were affected, 3,906 houses were damaged and 127 destroyed.']",[]
70ee7c2b1a0d176b895ae3ed91536ccc,['FL-2015-000026-ECU'],Flood,FL,Ecuador,ECU,[],[-1.831239],[-78.183406],2015/3/24,2015,3,24,,,,,,,,['ECHO'],"['Heavy rainfall affected several areas of Ecuador starting in mid-March 2015, triggering river overflow and landslides in several provinces. As of 23 Mar, damage to houses and infrastructure as well as casualties have been reported in most provinces, with at least seven people killed. More rainfall is expected.']",[]
aab57ff750a5f2219007d249fb64633d,['FL-2022-000164-ECU'],Flood,FL,Ecuador,ECU,['Cotopaxi'],[-1.831239],[-78.183406],2022/2/7,2022,2,7,,,,,,,,['News'],"['The rainfall increasing in the country has caused floods, alluviums, undermining and landslides, affecting with greater magnitude since the end of January and the beginning of February 2022 in the provinces of Cotopaxi, Pichincha, Guayas, El Oro and Los Rios.']",[]
1f163d2f7a80a80185b358dcd6a3237c,['FL-2023-000053-ECU'],Flood,FL,Ecuador,ECU,[],[-1.831239],[-78.183406],2023/2/18,2023,2,18,,,,,,,,[],"['Over 18-21 February, floods and landslides triggered by heavy rainfall affected Ecuador and resulted in casualties and damage. The most affected Provinces are Chimborazo, Esmeraldas, Los Ríos, Loja, Manabí, El Oro and Guayas. According to the Risk Management Secretariat, at least six people have died due to flood events (four across Chimborazo Province and two others in Esmeraldas Province in central and northern Ecuador).']",[]
bc9305234279fd9cdd8e9d1ac631fd62,['FL-2023-000094-ECU'],Flood,FL,Ecuador,ECU,[],[-1.831239],[-78.183406],2023/6/3,2023,6,3,,,,,,,,['OCHA'],"['On June 3, heavy rains were recorded in the provinces of Esmeraldas, resulting in the overflow of seven rivers in five local districts. The most affected areas include the districts of Atacames, Esmeraldas, Musine, Quinindé, and Rioverde.']",[]
6ee2f1df561562b00071db4b03678ad8,['FL-2024-000015-ECU'],Flood,FL,Ecuador,ECU,['Ecuador'],[-1.831239],[-78.183406],2024/1/30,2024,1,30,,,,,,,,[],"['Heavy rainfall has been affecting northern and western Ecuador, in particular Esmeraldas, Manabí and Los Rios Provinces since 30 January, causing floods that have resulted in population displacement and damage.']",[]
89ebe29d14e82fe65b1622e796211f92,['FL-2002-000789-EGY'],Flood,FL,Egypt,EGY,"['A?n, Ayatt regions']",[26.820553],[30.802498],2002/12/20,2002,12,20,,,,,,,,[],['(Flood)'],[]
1e89495e1a1dd2c81d5dd51aa5df27fc,['FL-2002-000144-EGY'],Flood,FL,Egypt,EGY,['Hourgada region'],[26.820553],[30.802498],2002/3/10,2002,3,10,,,,,,,,[],['(Flood)'],[]
4f0da79818ea31ce29f7b02b5c7835fa,['FL-2010-000012-EGY'],Flood,FL,Egypt,EGY,[],[26.820553],[30.802498],2010/1/18,2010,1,18,,,,,,,,['IRIN'],"['At least six people were killed and hundreds displaced by rain-induced flooding on 18 January in the Sinai Peninsula, the Red Sea port of Hurghada and Aswan Governorate, southern Egypt, according to local officials and media reports.']",[]
b3b4ee71fadf652905d5c09bf49e2184,['FL-2016-000114-EGY'],Flood,FL,Egypt,EGY,"['Heavy rains over the past few days have resulted in flooding parts of Upper Egypt and the Red Sea coast, affecting the governorates of South Sinai, Red Sea, Sohag, and Ismailiya.']",[26.1948766757952],[29.921875],2016/10/29,2016,10,29,,,,,,,,['IFRC'],"['Heavy rains over the past few days have resulted in flooding parts of Upper Egypt and the Red Sea coast, affecting the\ngovernorates of South Sinai, Red Sea, Sohag, and Ismailiya.\nAccording to official estimates as of 29.10.16, 26 people have been killed and 72 injured as a result of intense flooding and\nrelated hazards.\nThe torrential rains, which began late on Wednesday, coupled with exceptionally high winds, have forced the authorities to\nshut four sea ports in Suez and Port Said provinces and to close some schools and main roads.\nHeavy rains are forecast to continue into early next week.\nUpper Egypt and Red Sea mountainous regions, impoverished areas with poor infrastructure, receive torrential downpours\nannually in late October and early November.']",[]
b935c93452c086f5b9b36fdac57951d7,['FL-2020-000038-EGY'],Flood,FL,Egypt,EGY,[],[26.9773156895955],[30.27515425],2020/3/13,2020,3,13,,,,,,,,['IFRC'],"['Mar. 13, 2020: Thunderstorms packing heavy rains and lightning caused widespread flooding across Egypt on Thursday, officials said as authorities shuttered schools, government offices, and an airport.']",[]
93ca65f94ad5c5a61b798dd024d883fe,['FL-2021-000190-EGY'],Flood,FL,Egypt,EGY,[],[24.1066471792018],[32.91015625],2021/11/11,2021,11,11,,,,,,,,['IFRC'],"['On 11 November, 2021, the Egyptian Meteorological Authority - stated that the situation during the period of 12 – 14 November 2021 will witness heavy rains that will likely cause floods in the region of  Upper Northern Egypt, and that the weather situation in southeast Egypt could be affected by the heavy rain accompanied by strong winds similar to that of 2019 and 2020. Thus, the government has appealed the citizens to stay alert and not to leave their homes.']",[]
